benchmark             pass                 MDE                  DV                      MEE                  EV                      delta                    delta %
cnt                   inline_param         0.18185651448075002  7.89723384701416e-06    0.18262222697        3.0346382358465934e-05  0.0007657124892499756    0.4210530986125483%
sglib-listsort        fre                  0.16528330707268749  2.9039749971174296e-05  0.1659794708215      2.6668938965206043e-05  0.0006961637488125116    0.42119422774276666%
sglib-hashtable       release_ssa          0.16630123191175     5.598460024304463e-05   0.1670076826003125   6.143268124037011e-05   0.0007064506885625099    0.42480183726924975%
sglib-dllist          eipa_sra             0.19892514920681248  3.571445536935913e-05   0.19977198028643744  3.721081242118225e-05   0.0008468310796249656    0.425703377879364%
insertsort            eipa_sra             0.3892458656233125   0.00011207563671302462  0.390903074154625    0.00013632794883945622  0.0016572085313125151    0.4257485249480483%
sglib-rbtree          copyrename           0.1753389565708125   2.9214467268602163e-05  0.17608710669025002  2.1892327610907434e-05  0.0007481501194375184    0.4266879044277705%
cnt                   release_ssa          0.18204219060393748  2.3144137613443004e-05  0.1828194070914375   2.698471579478642e-05   0.0007772164875000376    0.4269430536523256%
newlib-mod            early_optimizations  0.18252591149506248  0.00015010145433810913  0.18330702744637503  0.00012631765423981838  0.0007811159513125554    0.4279479800508683%
aha-compress          inline_param         0.1696537825735      3.2777563378602716e-05  0.17038228854354165  1.8866474713439306e-05  0.0007285059700416485    0.4294074432004097%
duff                  release_ssa          0.388263048730875    0.00012731426660311313  0.3899583847425      0.0002682403330272338   0.0016953360116249705    0.4366462420687616%
newlib-mod            inline_param         0.182318986920875    9.805932558483632e-05   0.1831156303206667   0.00015047585401615777  0.0007966433997916855    0.4369503216565275%
statemate             release_ssa          0.2844679764545625   4.227947861024322e-05   0.28571327403331254  3.295858907344928e-05   0.0012452975787500264    0.4377637139584797%
bubblesort            eipa_sra             0.34200474413418747  6.949963416202371e-05   0.34350212002981245  6.414163961157052e-05   0.001497375895624986     0.43782313587950766%
slre                  switchconv           0.2589780014750625   7.854776663995907e-05   0.26011193424175     0.00018914437327337754  0.0011339327666874954    0.4378490683490289%
lms                   eipa_sra             0.19785553695481248  3.553104714055858e-05   0.1987273543188125   2.8348783843386073e-05  0.0008718173640000215    0.4406332910456444%
duff                  inline_param         0.387827685356625    0.0003917379448937335   0.38953839386337513  0.00013898206748552908  0.001710708506750147     0.44110015126358854%
cover                 inline_param         0.26638944874225     0.00037404651179415903  0.267565868242875    0.00017805251416076295  0.00117641950062497      0.4416164026688746%
fasta                 mergephi             0.3908066940736875   0.019673806809921104    0.39253402472881255  0.01981107980037146     0.0017273306551250367    0.4419910613914266%
nettle-md5            inline_param         0.241243079119       2.662423972846182e-05   0.24231699684070837  2.9370992552042223e-05  0.0010739177217083673    0.44516001272667677%
crc                   fre                  0.2771852872132501   0.0001947230359794573   0.27842053871106254  0.00019274685613277157  0.0012352514978124507    0.44564107649123547%
prime                 inline_param         0.224539299244875    4.8017901148550195e-05  0.22554469610641667  2.500090107823098e-05   0.001005396861541663     0.44775986427445424%
ud                    release_ssa          0.18407790405412497  2.0850331793345093e-05  0.1849024879879375   3.4880231399344827e-05  0.0008245839338125449    0.4479537824214307%
ctl-string            inline_param         0.2916948360125      0.00013784046295103967  0.2930077738454167   7.013985510093352e-05   0.001312937832916694     0.45010664256683336%
stb_perlin            eipa_sra             0.2354218151996875   8.45312586178569e-05    0.23648249607975005  7.696736642869373e-05   0.001060680880062559     0.4505448567554698%
sglib-listinsertsort  whole-program        0.208246188162625    0.0001268799313652202   0.20919672475268752  0.00010041252357362017  0.0009505365900625284    0.4564484941833505%
janne_complex         copyprop             0.3201727472096874   7.652519651273671e-05   0.32163561787768746  0.00010330458853319504  0.0014628706680000492    0.4569004328909938%
ludcmp                inline_param         0.29957171809074995  7.696668032751914e-05   0.3009435992235      4.748012111958964e-05   0.0013718811327500524    0.45794747965309107%
statemate             einline              0.28443608746718746  4.7129111041637984e-05  0.2857451630206876   2.8022069844651473e-05  0.0013090755535001275    0.4602353959924802%
janne_complex         fre                  0.3201653973660625   9.023369082489138e-05   0.3216429677213125   8.957304165388365e-05   0.0014775703552500352    0.46150220086421423%
edn                   release_ssa          0.29395726758237506  8.998667358752766e-05   0.29531412788106254  7.763909832929484e-05   0.001356860298687479     0.4615841989030765%
lms                   inline_param         0.1976009149645      3.935678209311011e-05   0.19852162252758332  2.9725839118976585e-05  0.0009207075630833228    0.4659429655215577%
janne_complex         eipa_sra             0.32015709439675     8.288157796526841e-05   0.32165127069062494  9.689883523752559e-05   0.0014941762938749381    0.46670097899604934%
mergesort             cp                   0.29413124499431254  0.0001246425014894426   0.2955077988045      0.00020836512744069083  0.0013765538101874752    0.46800665812096676%
fac                   profile              0.37554928825943756  0.009219411664686695    0.37731127447112495  0.010835887817299524    0.001761986211687383     0.46917575582520205%
tarai                 release_ssa          0.2481901434868125   7.72090180586603e-05    0.24936375239968753  4.308467548087286e-05   0.0011736089128750182    0.4728668497415078%
aha-compress          eipa_sra             0.169795615388875    2.1259481329504687e-05  0.1706047087131875   2.2828460783166294e-05  0.0008090933243125042    0.47651013982868484%
statemate             eipa_sra             0.284412804905125    4.730916343441786e-05   0.28576844558275005  2.7775839936106118e-05  0.0013556406776250585    0.476645444313689%
sglib-arrayquicksort  whole-program        0.10352215211394372  1.4617309518666449e-05  0.10401728635334373  1.3274877281121363e-05  0.000495134239400008     0.4782882014035302%
sglib-arrayquicksort  release_ssa          0.10352120091400623  1.085973091564145e-05   0.10401823755328124  1.7031449214410058e-05  0.0004970366392750142    0.4801302872132408%
recursion             fre                  0.540851809268875    0.009280879847212693    0.5434703354107501   0.009819284200168848    0.002618526141875077     0.48414854069080554%
ludcmp                whole-program        0.2998699494688125   6.111090862753872e-05   0.3013313084118125   4.722358040014662e-05   0.0014613589429999796    0.48733090647749816%
nettle-arcfour        release_ssa          0.1984993301143125   2.5928001934732244e-05  0.19947001472375003  3.09957380082263e-05    0.0009706846094375277    0.48901152909610646%
cover                 whole-program        0.266617817166       0.0002334075764529437   0.26792570956943756  0.0002138025918799635   0.0013078924034375383    0.49054951290941895%
edn                   eipa_sra             0.293912870404375    8.020172399338108e-05   0.29535852505906257  8.729132925119322e-05   0.0014456546546875448    0.49186503901600687%
recursion             whole-program        0.540828997981625    0.009811933153985042    0.543493146698       0.009288102355141952    0.002664148716374992     0.4926046359048056%
jfdctint              release_ssa          0.28968601931643756  7.14213729764585e-05    0.2911172015928751   4.7985396017392194e-05  0.0014311822764375148    0.4940460294958755%
crc                   eipa_sra             0.2771182938462501   0.00016304339963806977  0.27848753207806254  0.00022424037670210105  0.001369238231812453     0.49409882429924656%
ud                    inline_param         0.18380588364824998  5.1996396477727604e-05  0.1847183001452917   2.0540354724914193e-05  0.0009124164970417126    0.4964022255064519%
levenshtein           esra                 0.473791108717125    0.0010072894982628834   0.476145361953125    0.001023183449662883    0.0023542532360000257    0.4968968798031249%
sglib-arrayquicksort  eipa_sra             0.10351245106498747  1.2889280066974638e-05  0.1040269874023      1.499245887820584e-05   0.000514536337312535     0.4970767593837551%
newlib-sqrt           whole-program        0.19507880182950002  3.227080236472606e-05   0.19604863372793746  2.7001871826173037e-05  0.0009698318984374399    0.49714878774223686%
crc                   inline_param         0.27676741633225     0.00025824128818420467  0.27814807850545836  0.000174136033316418    0.001380662173208369     0.49885286046495103%
ndes                  release_ssa          0.2159311585116875   0.00034904142673706113  0.21701138147775     0.00042644965018701477  0.0010802229660624996    0.5002626640397667%
sglib-queue           mergephi             0.19688703719925     7.721636400452185e-05   0.1978794276620625   5.1876432050457635e-05  0.0009923904628125202    0.5040405284824412%
